date,location_key,truth_value,cumulative_deceased_age_0,cumulative_deceased_age_5,cumulative_deceased_age_4,cumulative_confirmed_male,cumulative_confirmed_female,new_confirmed,cumulative_confirmed,cumulative_deceased,new_deceased,search_trends_hypoxemia,search_trends_phlegm,search_trends_pneumonia,search_trends_common_cold,search_trends_nasal_congestion,search_trends_cough,new_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,cumulative_hospitalized_patients,cumulative_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_janssen,cumulative_persons_fully_vaccinated_pfizer,cumulative_vaccine_doses_administered,cumulative_persons_fully_vaccinated_janssen,cumulative_persons_vaccinated,cumulative_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated,average_temperature_celsius,dew_point,mobility_workplaces,search_trends_pain,search_trends_infection,stringency_index,vaccination_policy
2021-07-17,US_ND,152,,,,,,25.0,111031.0,1568.0,1.0,,0.71,0.71,7.42,1.54,4.74,1.0,14.0,5.0,5878.0,346246.0,277685.0,29307.0,150997.0,653238.0,26308.0,340136.0,124498.0,301804.0,25.216667,18.049383,-8.0,33.19,20.16,35.19,5.0
2021-07-17,US_OH,2772,,,,,,486.0,1116808.0,20437.0,0.0,0.21,0.48,0.68,6.55,1.45,3.7,53.0,314.0,67.0,90677.0,6004278.0,4440671.0,442013.0,2840010.0,10901143.0,426246.0,5726605.0,2083068.0,5353645.0,22.395062,19.944444,-10.0,30.97,17.57,34.26,5.0
2021-07-17,US_OK,3925,,,,,,0.0,464607.0,7417.0,0.0,0.39,0.68,0.93,9.04,1.99,5.03,89.0,417.0,138.0,51731.0,1773354.0,1482775.0,100151.0,796396.0,3356367.0,98658.0,1823085.0,665815.0,1560913.0,26.572222,21.888889,-6.0,37.54,25.15,38.89,5.0
2021-07-17,US_OR,1743,,,,,,0.0,212030.0,2848.0,0.0,0.17,0.38,0.53,5.18,1.07,2.68,19.0,144.0,39.0,11030.0,2656273.0,1830006.0,179595.0,1275195.0,4668736.0,177303.0,2519562.0,871249.0,2324348.0,21.288889,6.576389,-11.0,24.83,15.76,36.11,5.0
2021-07-17,US_PA,1885,,,,,,325.0,1220385.0,27790.0,4.0,0.22,0.57,0.76,7.11,1.69,4.16,50.0,281.0,65.0,94020.0,7811535.0,5882828.0,554588.0,3420894.0,14249455.0,557586.0,8212496.0,2572057.0,6550920.0,23.65,20.455556,-10.0,33.84,19.11,30.56,5.0
2021-07-17,US_RI,242,,,,,,0.0,152971.0,2736.0,0.0,,0.68,0.87,7.75,1.64,4.55,0.0,31.0,3.0,4755.0,743895.0,513409.0,47688.0,348969.0,1305234.0,47667.0,697578.0,243142.0,639822.0,24.911111,22.388889,-14.0,36.65,20.52,43.52,5.0
2021-07-17,US_SC,2885,,,,,,0.0,601803.0,9862.0,0.0,0.25,0.76,0.95,9.93,2.22,5.25,41.0,223.0,62.0,35310.0,2407854.0,1737097.0,153126.0,1116841.0,4299163.0,150268.0,2333905.0,781229.0,2048564.0,25.605556,22.539683,-7.0,41.31,24.54,37.96,5.0
2021-07-17,US_SD,109,,,,,,0.0,124750.0,2040.0,0.0,,0.44,0.92,7.08,1.71,3.83,9.0,24.0,7.0,7934.0,445477.0,362359.0,26889.0,208576.0,834754.0,27024.0,455507.0,173752.0,409369.0,24.494444,16.833333,-6.0,30.81,17.41,34.26,5.0
2021-07-17,US_TN,3854,,,,,,27.0,860728.0,12544.0,6.0,0.31,0.64,0.92,8.77,1.9,4.8,74.0,408.0,133.0,54186.0,3143566.0,2264623.0,174597.0,1424171.0,5598022.0,168527.0,2958822.0,1021886.0,2619103.0,24.555556,20.95679,-7.0,38.31,23.25,34.26,5.0
2021-07-17,US_TX,22668,,,,,,2633.0,3033389.0,52947.0,28.0,0.34,0.79,0.93,10.27,2.31,5.79,518.0,2975.0,960.0,265915.0,14731941.0,10763229.0,1055273.0,6509100.0,26551336.0,1029144.0,14395623.0,4852010.0,12390950.0,27.322222,20.04321,-12.0,36.53,23.6,32.41,5.0
2021-07-17,US_UT,3643,,,,,,-24.0,422690.0,2413.0,0.0,0.21,0.39,0.46,6.1,1.14,2.84,49.0,277.0,125.0,15868.0,1607917.0,1187711.0,131911.0,730938.0,2927539.0,129588.0,1625907.0,543044.0,1403572.0,26.209877,7.354167,-10.0,23.56,12.72,36.11,5.0
2021-07-17,US_VT,93,,,,,,0.0,24550.0,258.0,0.0,,0.78,0.97,8.47,1.72,4.17,0.0,2.0,1.0,1187.0,460495.0,363088.0,40005.0,214508.0,864256.0,38625.0,466762.0,163725.0,417088.0,19.905556,17.288889,-22.0,37.59,22.5,30.56,5.0
2021-07-17,US_VA,2066,,,,,,0.0,684499.0,11477.0,0.0,0.25,0.62,0.75,7.89,1.86,4.49,34.0,214.0,55.0,42193.0,5536819.0,3600218.0,341543.0,2549351.0,9481212.0,336241.0,5153849.0,1675979.0,4562391.0,26.395062,21.284722,-10.0,34.73,19.12,39.81,5.0
2021-07-17,US_WA,4320,,,,,,11.0,461412.0,6093.0,0.0,0.26,0.67,0.8,8.72,1.89,4.59,40.0,344.0,100.0,20044.0,4965116.0,3500955.0,366588.0,2291427.0,8838273.0,363394.0,4783590.0,1645935.0,4302519.0,20.524691,7.798611,-11.0,37.59,20.31,42.59,5.0
2021-07-17,US_WV,468,,,,,,0.0,164933.0,2919.0,0.0,0.31,0.51,0.89,7.19,1.64,3.97,9.0,75.0,30.0,12419.0,764064.0,679319.0,37576.0,347889.0,1481309.0,38603.0,819884.0,308927.0,695638.0,22.622222,19.512346,-9.0,37.32,23.06,30.56,5.0
2021-07-17,US_WI,1219,,,,,,0.0,680034.0,8209.0,0.0,0.17,0.48,0.67,6.83,1.61,3.77,33.0,104.0,29.0,53544.0,3331788.0,2479010.0,242729.0,1570169.0,6054220.0,234876.0,3180894.0,1165774.0,2971124.0,20.066667,13.481481,-3.0,31.47,17.34,30.56,5.0
2021-07-17,US_WY,557,,,,,,0.0,63523.0,760.0,0.0,,,0.73,6.0,1.43,3.84,14.0,64.0,23.0,4437.0,213181.0,206964.0,18209.0,97933.0,438588.0,17121.0,235501.0,93362.0,208473.0,23.277778,2.444444,-11.0,31.61,16.62,38.89,5.0
2021-07-17,US_GU,46,,,,,,0.0,9446.0,143.0,0.0,,,,,,,,,,,120634.0,71470.0,5221.0,56732.0,197325.0,5178.0,105886.0,33487.0,95397.0,28.896825,24.694444,,,,,
2021-07-17,US_MP,2,,,,,,0.0,187.0,2.0,0.0,,,,,,,,,,,50202.0,8111.0,477.0,23967.0,58790.0,483.0,30959.0,3890.0,28340.0,29.097222,24.833333,,,,,
2021-07-17,US_PR,861,,,,,,199.0,175098.0,2560.0,0.0,,,,,,,4.0,38.0,9.0,12364.0,2113710.0,1664586.0,111253.0,987278.0,3889890.0,110921.0,2152895.0,769608.0,1867843.0,28.290123,23.566667,-10.0,,,,
2021-07-17,US_VI,114,,,,,,0.0,4119.0,32.0,0.0,,,,,,,3.0,16.0,3.0,115.0,55282.0,24666.0,1072.0,24258.0,81020.0,1055.0,42694.0,11200.0,36516.0,28.666667,23.444444,,,,,
2021-07-24,US_AL,9653,,,,,,1888.0,569131.0,11483.0,11.0,0.46,0.72,1.09,10.77,2.24,5.59,198.0,812.0,233.0,54739.0,1771705.0,1614397.0,118198.0,806795.0,3504304.0,120980.0,2048890.0,737799.0,1665751.0,26.527778,22.714286,-6.0,38.38,27.89,30.56,5.0
2021-07-24,US_AK,1367,,,,,,169.0,71178.0,437.0,1.0,,0.84,1.06,10.17,2.55,5.67,5.0,98.0,23.0,1746.0,375924.0,287761.0,27829.0,171652.0,691691.0,25821.0,372902.0,133376.0,330893.0,15.8,11.84127,-6.0,38.97,22.96,38.43,5.0
2021-07-24,US_AZ,8392,,,,,,1528.0,915660.0,18170.0,26.0,0.34,0.61,0.95,7.98,1.69,4.51,98.0,663.0,190.0,65337.0,3795855.0,2957546.0,252147.0,1704086.0,7013800.0,243228.0,3805849.0,1314428.0,3264446.0,21.994444,18.711111,-14.0,36.92,22.38,30.56,5.0
2021-07-24,US_AR,11748,,,,,,2015.0,374328.0,6048.0,7.0,0.54,0.73,1.3,10.8,2.05,5.67,149.0,862.0,313.0,29546.0,1199769.0,1094811.0,83185.0,512792.0,2378420.0,81337.0,1362806.0,487917.0,1082224.0,28.975309,23.734568,-6.0,35.64,27.57,40.74,5.0
2021-07-24,US_CA,45695,28.0,24456.0,21512.0,,,2588.0,3977990.0,64220.0,1.0,0.36,0.77,0.97,9.62,2.05,5.13,453.0,2839.0,615.0,251404.0,25072335.0,17837688.0,1638694.0,11112943.0,44556941.0,1623675.0,25245712.0,7894821.0,20633957.0,27.977778,9.493056,-15.0,36.17,22.24,38.89,5.0
2021-07-24,US_CO,3991,,,,,,188.0,572460.0,7063.0,1.0,0.35,0.57,0.64,7.29,1.57,4.0,72.0,288.0,104.0,34169.0,3535078.0,2639818.0,230816.0,1641142.0,6409475.0,227010.0,3435690.0,1237274.0,3106599.0,16.916667,9.705556,-12.0,31.52,18.55,35.65,5.0
2021-07-24,US_CT,1362,,,,,,0.0,352037.0,8286.0,0.0,0.24,0.69,0.82,8.14,1.99,4.54,23.0,104.0,26.0,22496.0,2624568.0,1740989.0,183042.0,1229680.0,4549213.0,182321.0,2463515.0,826368.0,2238573.0,21.233333,14.895833,-10.0,34.87,21.62,30.56,5.0
2021-07-24,US_DE,390,1.0,1535.0,255.0,51975.0,58664.0,71.0,110757.0,1698.0,0.0,,0.71,0.57,7.16,1.38,4.12,3.0,30.0,5.0,6809.0,602846.0,427924.0,46684.0,270493.0,1078154.0,45812.0,584217.0,191800.0,508416.0,23.444444,16.564815,-4.0,30.08,19.16,36.11,5.0
2021-07-24,US_DC,321,,,,,,0.0,49973.0,1146.0,0.0,,0.92,0.62,9.17,2.09,4.91,0.0,28.0,5.0,6381.0,513945.0,350743.0,28786.0,205817.0,893870.0,32149.0,446790.0,145197.0,383383.0,23.122222,15.597222,,31.2,21.67,39.81,5.0
2021-07-24,US_FL,73166,,,,,,0.0,2479975.0,38670.0,0.0,0.58,0.94,1.42,11.84,2.64,6.42,1312.0,6795.0,1493.0,207980.0,12250700.0,8708551.0,1088668.0,5404501.0,22109018.0,1070730.0,12089682.0,3863631.0,10358458.0,27.618056,23.291667,-14.0,38.6,25.36,27.78,5.0
2021-07-24,US_GA,11394,1.0,665.0,277.0,,,0.0,1132526.0,20917.0,0.0,0.36,0.73,0.88,9.28,2.1,5.01,270.0,1256.0,326.0,115109.0,4837318.0,3677623.0,232199.0,2149417.0,8749205.0,228927.0,4785767.0,1659218.0,4038452.0,26.472222,22.777778,-8.0,35.25,22.64,37.96,5.0
2021-07-24,US_HI,1164,,,,,,242.0,38741.0,524.0,0.0,0.35,0.81,0.9,10.63,2.19,5.75,6.0,73.0,20.0,4153.0,979612.0,595883.0,38642.0,435344.0,1707902.0,39151.0,1003707.0,260476.0,753058.0,25.9,20.738095,-21.0,45.53,25.67,46.3,5.0
2021-07-24,US_ID,1371,,,,,,0.0,198306.0,2185.0,0.0,0.31,0.69,0.83,8.83,2.02,4.53,11.0,125.0,40.0,9297.0,724591.0,580734.0,54351.0,339321.0,1360928.0,54120.0,726687.0,269426.0,663240.0,20.522222,1.479167,-10.0,39.95,23.99,37.96,5.0
2021-07-24,US_IL,7856,,,,,,0.0,1411845.0,25867.0,0.0,0.27,0.62,0.85,7.84,1.83,4.31,112.0,570.0,120.0,85434.0,7749242.0,5235772.0,479956.0,3347335.0,13478563.0,478360.0,7798525.0,2261831.0,6092061.0,26.866667,23.475309,-8.0,32.05,20.05,32.41,5.0
2021-07-24,US_IN,4290,,,,0.0,0.0,0.0,767812.0,13965.0,0.0,0.33,0.49,0.71,7.43,1.62,4.04,86.0,437.0,150.0,54280.0,3428201.0,2334324.0,224488.0,1619402.0,6006960.0,220046.0,3138838.0,1107275.0,2953198.0,25.277778,21.111111,-9.0,32.27,21.24,36.11,5.0
2021-07-24,US_IA,1574,,,,,,574.0,377300.0,6170.0,0.0,0.27,0.54,0.84,8.69,1.93,4.63,26.0,128.0,51.0,21659.0,1676587.0,1307228.0,131410.0,792931.0,3115354.0,128867.0,1663355.0,634157.0,1556059.0,27.388889,22.351852,-2.0,35.91,23.88,32.41,5.0
2021-07-24,US_KS,3865,,,,,,10.0,328603.0,5275.0,0.0,0.34,0.63,0.82,8.77,2.02,4.5,73.0,369.0,118.0,23552.0,1452463.0,1120448.0,91690.0,687371.0,2665382.0,90675.0,1526924.0,526765.0,1305107.0,29.37037,19.839506,-6.0,34.54,23.3,37.96,5.0
2021-07-24,US_KY,4813,,,,,,0.0,475351.0,7355.0,0.0,0.32,0.58,1.0,8.71,1.94,4.73,135.0,415.0,146.0,80547.0,2168658.0,1798516.0,171726.0,1010726.0,4139483.0,169413.0,2288567.0,835879.0,2016800.0,23.066667,16.944444,-10.0,36.99,25.24,33.33,5.0
2021-07-24,US_LA,16898,,,,,,0.0,512843.0,10900.0,0.0,0.6,0.93,1.45,13.3,2.94,6.92,225.0,1207.0,284.0,42605.0,1822514.0,1589349.0,133301.0,835520.0,3546411.0,126763.0,1892029.0,733617.0,1696494.0,28.883333,23.833333,-15.0,34.86,27.55,48.61,5.0
2021-07-24,US_ME,430,,,,,,70.0,69904.0,897.0,6.0,,0.38,0.42,4.78,1.08,2.63,9.0,43.0,17.0,3118.0,851947.0,693912.0,108146.0,408811.0,1654540.0,106399.0,912272.0,333662.0,849012.0,18.1,12.055556,-4.0,20.19,13.25,34.26,5.0
2021-07-24,US_MD,1614,,,,,,317.0,465862.0,9806.0,5.0,0.25,0.68,0.82,8.48,2.02,4.71,30.0,166.0,35.0,39748.0,4113736.0,2737454.0,273685.0,1956596.0,7133245.0,265822.0,3867428.0,1300236.0,3525071.0,23.12963,15.138889,-10.0,33.41,21.23,36.11,5.0
2021-07-24,US_MA,2908,,,,,,0.0,715180.0,18046.0,0.0,0.24,0.59,0.79,7.37,1.74,4.16,17.0,117.0,30.0,33974.0,5172417.0,3596333.0,301737.0,2408771.0,9070698.0,302598.0,4966743.0,1664152.0,4375598.0,20.438889,13.234568,-13.0,30.45,19.52,36.11,5.0
2021-07-24,US_MI,2902,,,,,,3.0,1004909.0,21131.0,0.0,0.23,0.51,0.77,6.82,1.52,3.78,43.0,280.0,70.0,75319.0,5439479.0,3950496.0,337197.0,2603020.0,9728587.0,342668.0,5262738.0,1902564.0,4849008.0,23.044444,20.666667,-8.0,29.76,18.93,34.26,5.0
2021-07-24,US_MN,1863,,,,,,0.0,609480.0,7743.0,0.0,0.25,0.53,0.74,7.45,1.71,4.14,34.0,157.0,38.0,26730.0,3417564.0,2343649.0,269256.0,1631917.0,6031253.0,270171.0,3288107.0,1110617.0,3012978.0,25.75,16.888889,-6.0,32.29,19.83,36.11,5.0
2021-07-24,US_MS,6376,,,,,,0.0,333180.0,7502.0,0.0,0.41,0.77,1.27,11.85,2.45,5.94,79.0,545.0,149.0,27053.0,1099880.0,943947.0,62621.0,514651.0,2107461.0,61638.0,1149495.0,440586.0,1016978.0,28.756944,25.206349,-14.0,34.98,26.91,32.41,5.0
2021-07-24,US_MO,16522,,,,,,2583.0,677560.0,10189.0,10.0,0.5,0.71,1.23,10.29,2.1,5.38,199.0,1532.0,509.0,51589.0,3160816.0,2021743.0,181751.0,1399012.0,5364845.0,182615.0,2922259.0,918477.0,2500221.0,27.820988,22.617284,-8.0,37.3,25.78,32.41,5.0
2021-07-24,US_MT,592,,,,,,0.0,115364.0,1695.0,0.0,,0.5,0.84,7.74,1.68,3.97,12.0,83.0,21.0,10764.0,494198.0,430011.0,40000.0,230190.0,964901.0,38881.0,522860.0,201603.0,470913.0,26.080247,-0.5625,-7.0,34.56,20.61,36.11,5.0
2021-07-24,US_NE,978,,,,,,0.0,226839.0,2546.0,0.0,0.28,0.71,0.85,8.88,2.13,4.89,12.0,111.0,42.0,11672.0,1091223.0,755374.0,70839.0,517778.0,1921174.0,71078.0,1029112.0,360591.0,950542.0,26.027778,18.895062,-8.0,35.88,23.15,34.26,5.0
2021-07-24,US_NV,5947,,,,,,0.0,349043.0,5817.0,0.0,0.42,0.7,1.13,8.85,1.81,4.76,95.0,998.0,214.0,27957.0,1663564.0,1119804.0,133030.0,708751.0,2916412.0,130852.0,1619193.0,510176.0,1349800.0,26.35,4.588889,-15.0,33.3,20.12,34.26,5.0
2021-07-24,US_NH,245,,,,,,0.0,100152.0,1385.0,0.0,0.19,0.72,1.04,8.1,1.74,4.61,2.0,21.0,8.0,5007.0,867518.0,652636.0,60520.0,409823.0,1580696.0,61232.0,872858.0,316824.0,787909.0,16.883333,10.644444,-7.0,34.83,22.18,37.96,5.0
2021-07-24,US_NJ,4613,,,,,,861.0,1033116.0,26573.0,5.0,0.24,0.74,0.84,9.12,2.12,5.08,75.0,359.0,58.0,66084.0,5746166.0,4103815.0,389425.0,2777771.0,10239436.0,394881.0,5785185.0,1943843.0,5116572.0,22.783333,15.729167,-11.0,34.18,21.0,30.56,5.0
2021-07-24,US_NM,1298,,,,,,0.0,208487.0,4399.0,0.0,0.32,0.65,0.78,7.88,1.68,4.23,18.0,115.0,48.0,16313.0,1296041.0,1072639.0,86295.0,612092.0,2459260.0,84803.0,1357347.0,488856.0,1187032.0,20.466667,13.240741,-15.0,33.38,20.49,40.74,5.0
2021-07-24,US_NY,9465,,,,,,1868.0,2133044.0,53219.0,3.0,0.22,0.73,0.81,8.37,1.92,4.73,98.0,552.0,137.0,140535.0,12719460.0,8961577.0,998826.0,5872263.0,22686132.0,945757.0,12115063.0,4175105.0,10994627.0,20.105556,13.604938,-15.0,31.94,20.61,45.37,5.0
2021-07-24,US_NC,8602,,,,,,0.0,1032686.0,13586.0,0.0,0.3,0.6,0.86,8.91,2.08,4.8,134.0,822.0,216.0,62375.0,5448841.0,3788434.0,359725.0,2479770.0,9597439.0,353178.0,5286129.0,1715199.0,4548198.0,24.955556,20.238889,-8.0,33.41,21.84,36.11,5.0
2021-07-24,US_ND,215,,,,,,45.0,111246.0,1569.0,0.0,0.45,0.47,1.05,7.75,1.53,4.23,4.0,26.0,9.0,5900.0,349319.0,278488.0,29686.0,152166.0,657493.0,26668.0,342707.0,124870.0,303705.0,23.234568,11.145833,-7.0,32.72,20.23,35.19,5.0
2021-07-24,US_OH,4801,,,,,,687.0,1121609.0,20467.0,0.0,0.23,0.52,0.75,7.0,1.63,3.88,72.0,417.0,100.0,91221.0,6059849.0,4461914.0,447254.0,2864285.0,10983767.0,431185.0,5770636.0,2092507.0,5392501.0,23.333333,17.583333,-9.0,30.91,19.87,34.26,5.0
2021-07-24,US_OK,6569,,,,,,0.0,471176.0,7454.0,0.0,0.4,0.63,1.19,9.96,2.1,5.5,133.0,570.0,184.0,52440.0,1805151.0,1495292.0,101870.0,806885.0,3402413.0,100338.0,1854537.0,669707.0,1576978.0,28.744444,21.794444,-5.0,38.22,26.68,38.89,5.0
2021-07-24,US_OR,2839,,,,,,0.0,214869.0,2867.0,0.0,0.2,0.42,0.51,5.62,1.22,2.93,28.0,178.0,52.0,11189.0,2677001.0,1838031.0,181583.0,1285848.0,4699525.0,179219.0,2534731.0,875508.0,2341192.0,23.35,3.201389,-11.0,25.26,17.46,34.26,5.0
2021-07-24,US_PA,3674,,,,,,583.0,1224059.0,27823.0,3.0,0.23,0.59,0.79,7.72,1.91,4.31,41.0,372.0,97.0,94360.0,7910415.0,5931199.0,562562.0,3465059.0,14404712.0,565409.0,8296759.0,2595986.0,6626867.0,21.161111,15.094444,-9.0,34.25,21.41,30.56,5.0
2021-07-24,US_RI,476,,,,,,0.0,153447.0,2739.0,0.0,,0.67,1.02,8.54,1.98,4.84,3.0,36.0,4.0,4769.0,752278.0,516470.0,48025.0,352724.0,1317086.0,48014.0,703706.0,244638.0,645438.0,20.477778,15.041667,-12.0,36.01,22.58,34.26,5.0
2021-07-24,US_SC,5030,,,,,,0.0,606833.0,9878.0,0.0,0.39,0.81,1.08,11.03,2.4,6.0,58.0,354.0,109.0,35664.0,2437487.0,1754328.0,155285.0,1129170.0,4348186.0,152368.0,2364682.0,788496.0,2070267.0,26.305556,21.007937,-6.0,42.19,27.56,37.96,5.0
2021-07-24,US_SD,198,,,,,,0.0,124948.0,2041.0,0.0,,0.43,0.84,8.0,2.17,4.19,5.0,21.0,9.0,7963.0,451211.0,364019.0,27365.0,210599.0,842628.0,27498.0,460873.0,174278.0,412393.0,26.25,15.611111,-4.0,29.51,20.66,34.26,5.0
2021-07-24,US_TN,6721,,,,,,36.0,867449.0,12580.0,0.0,0.38,0.65,1.01,9.54,2.1,5.19,97.0,678.0,210.0,54779.0,3190704.0,2284432.0,177232.0,1441247.0,5669440.0,170912.0,2999548.0,1028497.0,2645658.0,25.355556,19.833333,-7.0,38.03,25.54,34.26,5.0
2021-07-24,US_TX,36310,,,,,,5046.0,3069699.0,53141.0,23.0,0.42,0.82,1.1,11.27,2.47,6.36,801.0,4379.0,1322.0,270399.0,14955617.0,10851062.0,1074658.0,6593370.0,26882095.0,1047758.0,14610905.0,4885829.0,12527659.0,29.055556,18.537037,-11.0,36.34,26.2,32.41,5.0
2021-07-24,US_UT,3799,,,,,,0.0,426489.0,2425.0,0.0,0.25,0.35,0.51,6.38,1.19,2.96,39.0,301.0,143.0,16176.0,1631301.0,1193993.0,133635.0,740851.0,2958929.0,131019.0,1643084.0,545712.0,1417584.0,25.765432,9.847222,-17.0,23.32,13.63,36.11,5.0
2021-07-24,US_VT,126,,,,,,0.0,24676.0,259.0,0.0,,0.59,0.98,7.77,1.67,3.81,0.0,3.0,0.0,1192.0,463486.0,364223.0,40411.0,215928.0,868792.0,39013.0,468930.0,164293.0,419466.0,18.611111,12.344444,-20.0,35.03,22.17,30.56,5.0
2021-07-24,US_VA,3801,,,,,,0.0,688300.0,11500.0,0.0,0.27,0.67,0.85,8.53,2.03,4.84,48.0,305.0,83.0,42507.0,5602110.0,3621457.0,346644.0,2581518.0,9572912.0,340773.0,5203001.0,1686353.0,4609500.0,23.981481,18.826389,-9.0,34.75,22.0,39.81,5.0
2021-07-24,US_WA,6077,,,,,,0.0,467489.0,6124.0,0.0,0.28,0.69,0.87,9.01,1.99,4.65,47.0,385.0,115.0,20403.0,5017586.0,3521433.0,372405.0,2319432.0,8917230.0,369110.0,4822435.0,1657749.0,4348144.0,23.135802,7.930556,-11.0,37.18,22.12,42.59,5.0
2021-07-24,US_WV,769,,,,,,0.0,165702.0,2936.0,0.0,0.36,0.75,0.93,7.92,1.77,4.97,16.0,110.0,44.0,12500.0,765998.0,680139.0,37869.0,349062.0,1484356.0,38965.0,822333.0,309498.0,697753.0,21.755556,15.58642,-8.0,37.02,24.62,30.56,5.0
2021-07-24,US_WI,2242,,,,,,0.0,682276.0,8240.0,0.0,0.21,0.54,0.73,7.65,1.67,4.08,49.0,175.0,46.0,53806.0,3364683.0,2489359.0,245394.0,1585733.0,6100143.0,237469.0,3205774.0,1170708.0,2994221.0,24.994444,19.777778,-3.0,31.27,19.74,30.56,5.0
2021-07-24,US_WY,728,,,,,,0.0,64251.0,766.0,0.0,,0.71,0.7,6.33,1.73,3.2,14.0,72.0,23.0,4553.0,215850.0,207936.0,18568.0,99026.0,442591.0,17478.0,238144.0,93753.0,210317.0,23.088889,0.969136,-8.0,31.19,18.27,38.89,5.0
2021-07-24,US_GU,24,,,,,,0.0,9470.0,144.0,0.0,,,,,,,,,,,122603.0,71634.0,5429.0,57774.0,199666.0,5385.0,106912.0,33690.0,96849.0,27.206349,24.296296,,,,,
2021-07-24,US_MP,1,,,,,,0.0,188.0,2.0,0.0,,,,,,,,,,,51499.0,8187.0,519.0,24483.0,60205.0,525.0,31815.0,3933.0,28941.0,27.458333,24.319444,,,,,
2021-07-24,US_PR,2016,,,,,,367.0,177114.0,2567.0,0.0,,,,,,,1.0,67.0,11.0,12418.0,2146536.0,1681374.0,112678.0,1002454.0,3940933.0,112310.0,2179128.0,779169.0,1893970.0,27.534722,24.466667,-13.0,,,,
2021-07-24,US_VI,182,,,,,,0.0,4301.0,35.0,0.0,,,,,,,0.0,20.0,4.0,122.0,56720.0,24867.0,1118.0,24657.0,82705.0,1092.0,43908.0,11276.0,37028.0,27.680556,24.944444,,,,,
2021-07-31,US_AL,16476,,,,,,5414.0,585607.0,11536.0,20.0,0.6,0.79,1.37,11.27,2.35,6.13,288.0,1419.0,401.0,56538.0,1821120.0,1645371.0,120680.0,815977.0,3587175.0,123510.0,2117044.0,743878.0,1683584.0,27.616667,23.642857,-7.0,38.52,25.73,30.56,5.0
2021-07-31,US_AK,1660,,,,,,267.0,72776.0,453.0,2.0,,0.77,2.06,10.3,1.59,5.75,4.0,105.0,29.0,1797.0,379706.0,289116.0,28437.0,172824.0,697440.0,26386.0,376882.0,133838.0,333092.0,16.85,10.809524,-5.0,37.81,20.93,38.43,5.0
2021-07-31,US_AZ,11575,,,,,,2066.0,927235.0,18246.0,22.0,0.52,0.72,1.04,9.66,2.01,5.28,160.0,932.0,273.0,66337.0,3852578.0,2983282.0,254772.0,1722287.0,7099611.0,245851.0,3862065.0,1322980.0,3294048.0,26.444444,16.244444,-12.0,37.82,22.03,30.56,5.0
2021-07-31,US_AR,12124,,,,,,1339.0,386452.0,6141.0,18.0,0.75,0.77,1.35,10.65,2.08,5.56,171.0,1036.0,368.0,30654.0,1236686.0,1119551.0,85526.0,520575.0,2442426.0,83668.0,1412910.0,493349.0,1097775.0,30.37037,23.45679,-7.0,35.07,24.57,37.96,5.0
2021-07-31,US_CA,59500,28.0,24528.0,21562.0,,,3340.0,4037490.0,64417.0,2.0,0.42,0.78,1.01,9.8,2.01,5.14,636.0,4205.0,951.0,255418.0,25476116.0,17989307.0,1665648.0,11260672.0,45139705.0,1650023.0,25611830.0,7957158.0,20870533.0,29.805556,12.111111,-15.0,36.38,20.97,37.04,5.0
2021-07-31,US_CO,6039,,,,,,529.0,578499.0,7097.0,1.0,0.37,0.56,0.76,7.37,1.61,3.91,68.0,334.0,119.0,34630.0,3579861.0,2655303.0,234179.0,1658894.0,6473244.0,230231.0,3472145.0,1243991.0,3134331.0,16.916667,9.611111,-12.0,31.23,17.47,35.65,5.0
2021-07-31,US_CT,2298,,,,,,0.0,354335.0,8293.0,0.0,0.29,0.68,0.81,9.06,2.02,4.73,25.0,150.0,30.0,22647.0,2653521.0,1752510.0,185623.0,1240469.0,4592286.0,184870.0,2491746.0,830651.0,2256204.0,19.044444,9.541667,-9.0,35.31,21.03,30.56,5.0
2021-07-31,US_DE,678,1.0,1538.0,256.0,52289.0,59089.0,151.0,111499.0,1702.0,1.0,0.28,0.62,0.74,7.59,1.77,4.11,4.0,42.0,5.0,6826.0,610463.0,431785.0,47203.0,273287.0,1090237.0,46336.0,591094.0,193567.0,513528.0,21.902778,13.416667,-6.0,30.29,17.23,36.11,5.0
2021-07-31,US_DC,425,,,,,,0.0,50398.0,1149.0,0.0,,0.48,0.78,9.22,1.91,4.89,7.0,34.0,11.0,6406.0,519128.0,352528.0,28961.0,207865.0,901013.0,32375.0,451433.0,146005.0,386475.0,22.577778,14.131944,,30.38,22.25,39.81,5.0
2021-07-31,US_FL,110724,,,,,,0.0,2590699.0,39079.0,0.0,0.79,1.01,1.71,12.79,2.72,6.97,1782.0,10425.0,2169.0,218911.0,12552853.0,8823910.0,1106741.0,5495037.0,22548575.0,1088401.0,12392995.0,3893003.0,10497212.0,29.246914,23.685185,-15.0,38.25,24.07,30.56,5.0
